,update_time,name,symbol,marketcap_usd,price,current_supply
2607,2018-03-11 10:19:00,Litecoin,LTC,9874639911.55,177.67,55577293.0
2608,2018-03-11 10:19:00,NEO,NEO,5472974000.0,84.2,65000000.0
2609,2018-03-11 10:19:00,Cardano,ADA,5164568742.89,0.199196,25927070538.0
2610,2018-03-11 10:19:00,Nano,NANO,1415270054.27,10.62,133248289.0
2611,2018-03-11 10:19:00,Monero,XMR,4051956457.69,256.26,15811711.0
2612,2018-03-11 10:19:00,Dash,DASH,3813868692.8,480.38,7939357.0
2613,2018-03-11 10:19:00,IOTA,MIOTA,3561134198.58,1.28,2779530283.0
2614,2018-03-11 10:19:00,NEM,XEM,3055787999.66,0.339532,8999999999.0
2615,2018-03-11 10:19:00,TRON,TRX,2260133565.26,0.034376,65748192475.0
2616,2018-03-11 10:19:00,Tether,USDT,2225144691.86,1.0,2217140814.0
2617,2018-03-11 10:19:00,Ethereum Classic,ETC,2023467947.85,20.15,100428220.0
2618,2018-03-11 10:19:00,VeChain,VEN,1675037236.78,3.46,483618610.0
2619,2018-03-11 10:19:00,Lisk,LSK,1429357359.77,13.92,102698474.0
2620,2018-03-11 10:19:00,ICON,ICX,959842169.9,2.49,386142514.0
2621,2018-03-11 10:19:00,EOS,EOS,4119100472.7,5.72,720092247.0
2622,2018-03-11 10:19:00,Binance Coin,BNB,749509246.22,7.57,99014000.0
2623,2018-03-11 10:19:00,Pillar,PLR,125200344.72799999,0.55061,227384800.0
2624,2018-03-11 10:19:00,0x,ZRX,320368964.40099996,0.6198279999999999,516867525.0
2625,2018-03-11 10:19:00,OmiseGO,OMG,1360114968.2,13.33,102042552.0
2626,2018-03-11 10:19:00,Dogecoin,DOGE,441977848.046,0.0038929999999999998,113544260858.0
2627,2018-03-11 10:19:00,DigixDAO,DGD,671746000.0,335.87,2000000.0
2628,2018-03-11 10:19:00,Steem,STEEM,583501289.784,2.31,252454794.0
2629,2018-03-11 10:19:00,Bytecoin,BCN,578705182.408,0.003149,183775439161.0
2630,2018-03-11 10:19:00,Populous,PPT,567530760.479,15.34,37004027.0
2631,2018-03-11 10:19:00,Waves,WAVES,533338000.0,5.33,100000000.0
2632,2018-03-11 10:19:00,Verge,XVG,530416259.96300006,0.036088999999999996,14697246012.0
2633,2018-03-11 10:19:00,Stratis,STRAT,513717883.78300005,5.2,98772336.0
2634,2018-03-11 10:19:00,Maker,MKR,486418518.38,786.79,618228.0
2635,2018-03-11 10:19:00,Zilliqa,ZIL,316307971.338,0.047887,6605326966.0
2636,2018-03-11 10:19:00,RChain,RHOC,476307138.248,1.33,359409272.0
2637,2018-03-11 10:19:00,BitShares,BTS,416601863.5,0.15958699999999998,2610500000.0
2638,2018-03-11 10:19:00,Electroneum,ETN,302128542.173,0.047274000000000004,6391076230.0
2639,2018-03-11 10:19:00,Siacoin,SC,416436895.105,0.012608,33030623997.0
2640,2018-03-11 10:19:00,Aeternity,AE,409107052.27599996,1.76,233020472.0
2641,2018-03-11 10:19:00,Decred,DCR,403177356.90099996,58.33,6911900.0
2642,2018-03-11 10:19:00,Waltonchain,WTC,383006182.356,15.38,24898178.0
2643,2018-03-11 10:19:00,Augur,REP,359280900.0,32.66,11000000.0
2644,2018-03-11 10:19:00,Komodo,KMD,346553879.67,3.33,103964397.0
2645,2018-03-11 10:19:00,Veritaseum,VERI,341445644.661,167.65,2036645.0
2646,2018-03-11 10:19:00,Bytom,BTM,337256913.0,0.341699,987000000.0
2647,2018-03-11 10:19:00,Status,SNT,461182179.136,0.13288699999999998,3470483788.0
2648,2018-03-11 10:19:00,Bitcoin Gold,BTG,1334480365.88,79.09,16873724.0
2649,2018-03-11 10:19:00,Enigma,XNG,130806891.81,1.75,74836171.0
2650,2018-03-11 10:19:00,Bitcoin,BTC,147111021212.0,8698.38,16912462.0
2651,2018-03-11 10:19:00,QASH,QASH,224275100.0,0.640786,350000000.0
2652,2018-03-11 10:19:00,ZCoin,XZC,172229771.118,40.22,4282011.0
2653,2018-03-11 10:19:00,Cryptonex,CNX,264107609.553,5.85,45158333.0
2654,2018-03-11 10:19:00,Basic Attenti...,BAT,256149000.0,0.25614899999999996,1000000000.0
2655,2018-03-11 10:19:00,Syscoin,SYS,256141012.626,0.48191000000000006,531512134.0
2656,2018-03-11 10:19:00,Hshare,HSR,254793662.88099998,5.96,42723805.0
2657,2018-03-11 10:19:00,Dragonchain,DRGN,254634631.92,1.07,238421940.0
2658,2018-03-11 10:19:00,Golem,GNT,243004669.622,0.291281,834262000.0
2659,2018-03-11 10:19:00,DigiByte,DGB,237177988.732,0.023821000000000002,9956467424.0
2660,2018-03-11 10:19:00,PIVX,PIVX,236724319.102,4.25,55737479.0
2661,2018-03-11 10:19:00,GXChain,GXS,169885200.0,2.83,60000000.0
2662,2018-03-11 10:19:00,MonaCoin,MONA,233401389.008,4.03,57986050.0
2663,2018-03-11 10:19:00,Ethos,ETHOS,221088482.157,2.91,75975162.0
2664,2018-03-11 10:19:00,Factom,FCT,217616616.20900002,24.88,8745102.0
2665,2018-03-11 10:19:00,Dentacoin,DCN,173297651.24,0.000533,325226613094.0
2666,2018-03-11 10:19:00,Nebulas,NAS,204443790.0,5.76,35500000.0
2667,2018-03-11 10:19:00,Loopring,LRC,201662965.155,0.352512,572074043.0
2668,2018-03-11 10:19:00,FunFair,FUN,200716324.873,0.043586,4605074689.0
2669,2018-03-11 10:19:00,Revain,R,185888710.0,1.01,184450000.0
2670,2018-03-11 10:19:00,Byteball Bytes,GBYTE,183381140.55400002,284.21,645222.0
2671,2018-03-11 10:19:00,aelf,ELF,178281000.0,0.713124,250000000.0
2672,2018-03-11 10:19:00,Aion,AION,218356806.528,2.27,96154303.0
2673,2018-03-11 10:19:00,Gas,GAS,239808754.04599997,24.25,9887757.0
2674,2018-03-11 10:19:00,Ark,ARK,302799031.686,2.99,101160284.0
2675,2018-03-11 10:19:00,MaidSafeCoin,MAID,128614490.386,0.284198,452552412.0
2676,2018-03-11 10:19:00,Ardor,ARDR,271346244.833,0.27161799999999997,998999495.0
2677,2018-03-11 10:19:00,KuCoin Shares,KCS,279093459.90900004,3.07,91043076.0
2678,2018-03-11 10:19:00,IOStoken,IOST,146286000.0,0.017415,8400000000.0
2679,2018-03-11 10:19:00,Kin,KIN,166310463.415,0.00022,756097560976.0
2680,2018-03-11 10:19:00,SALT,SALT,164770936.182,2.96,55741560.0
2681,2018-03-11 10:19:00,Kyber Network,KNC,162339461.76700002,1.21,134132697.0
2682,2018-03-11 10:19:00,ChainLink,LINK,161408450.0,0.461167,350000000.0
2683,2018-03-11 10:19:00,Emercoin,EMC,153406755.697,3.7,41472943.0
2684,2018-03-11 10:19:00,Polymath,POLY,153043040.58,0.63768,239999750.0
2685,2018-03-11 10:19:00,Nxt,NXT,149827014.227,0.149977,998999942.0
2686,2018-03-11 10:19:00,Bancor,BNT,148612022.641,3.81,38982145.0
2687,2018-03-11 10:19:00,ReddCoin,RDD,168149812.669,0.005843999999999999,28774151777.0
2688,2018-03-11 10:19:00,Dent,DENT,147661939.731,0.013911000000000001,10614760961.0
2689,2018-03-11 10:19:00,Power Ledger,POWR,144912155.887,0.39818400000000004,363932644.0
2690,2018-03-11 10:19:00,Particl,PART,168422080.474,18.94,8892401.0
2691,2018-03-11 10:19:00,SmartCash,SMART,144001654.997,0.184229,781644882.0
2692,2018-03-11 10:19:00,Nexus,NXS,142983491.37,2.55,56076795.0
2693,2018-03-11 10:19:00,Storj,STORJ,141671188.032,1.06,133425493.0
2694,2018-03-11 10:19:00,Iconomi,ICN,139200100.826,1.4,99735687.0
2695,2018-03-11 10:19:00,SingularityNET,AGI,135418709.845,0.259567,521710040.0
2696,2018-03-11 10:19:00,Request Network,REQ,134064299.793,0.202298,662706996.0
2697,2018-03-11 10:19:00,SIRIN LABS Token,SRN,132885977.639,0.579635,229258029.0
2698,2018-03-11 10:19:00,TenX,PAY,132530523.627,1.27,104661310.0
2699,2018-03-11 10:19:00,Neblio,NEBL,147361120.848,11.43,12893727.0
